St Louis Lambert International Airport,La Guardia Airport,1425.8450190590663
St Louis Lambert International Airport,Miami International Airport,1721.698090128997
St Louis Lambert International Airport,Chicago O'Hare International Airport,415.4186613857083
St Louis Lambert International Airport,Philadelphia International Airport,1306.00639355372
St Louis Lambert International Airport,Phoenix Sky Harbor International Airport,2026.8178951047007
St Louis Lambert International Airport,Seattle Tacoma International Airport,2744.344982350002
Tampa International Airport,Charlotte Douglas International Airport,818.8135851639303
Tampa International Airport,Ronald Reagan Washington National Airport,1311.8728916050084
Tampa International Airport,John F Kennedy International Airport,1619.5243554558733
Tampa International Airport,Miami International Airport,329.151288325746
Tampa International Airport,Chicago O'Hare International Airport,1631.254646439757
Tampa International Airport,Philadelphia International Airport,1482.7371656763657
Tampa International Airport,Phoenix Sky Harbor International Airport,2872.7486715320865
Hartsfield Jackson Atlanta International Airport,Denver International Airport,1926.6178297784168
Denver International Airport,Hartsfield Jackson Atlanta International Airport,1926.6178297784168
Hartsfield Jackson Atlanta International Airport,General Edward Lawrence Logan International Airport,1521.5537657651757
Hartsfield Jackson Atlanta International Airport,Baltimore/Washington International Thurgood Marshall Airport,927.5307689689373
Hartsfield Jackson Atlanta International Airport,Charlotte Douglas International Airport,364.5670804697101
Hartsfield Jackson Atlanta International Airport,Dallas Love Field,1158.0263834002933
Hartsfield Jackson Atlanta International Airport,Ronald Reagan Washington National Airport,880.093332987636
Hartsfield Jackson Atlanta International Airport,Denver International Airport,1926.6178297784168
Hartsfield Jackson Atlanta International Airport,Detroit Metropolitan Wayne County Airport,958.1975913594938
Hartsfield Jackson Atlanta International Airport,Washington Dulles International Airport,859.0311610793252
Hartsfield Jackson Atlanta International Airport,George Bush Intercontinental Houston Airport,1107.5625747320169
Hartsfield Jackson Atlanta International Airport,John F Kennedy International Airport,1222.0934389187266
Hartsfield Jackson Atlanta International Airport,Los Angeles International Airport,3125.7765263601905
Hartsfield Jackson Atlanta International Airport,La Guardia Airport,1224.8675556123217
Hartsfield Jackson Atlanta International Airport,Orlando International Airport,650.7363446314481
Hartsfield Jackson Atlanta International Airport,Chicago Midway International Airport,951.9605263942913
Hartsfield Jackson Atlanta International Airport,Miami International Airport,959.0645602676874
Hartsfield Jackson Atlanta International Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1459.7181270186945
Hartsfield Jackson Atlanta International Airport,Chicago O'Hare International Airport,976.3278291656196
Hartsfield Jackson Atlanta International Airport,Portland International Airport,3489.1612400893214
Hartsfield Jackson Atlanta International Airport,Philadelphia International Airport,1071.592953109364
Hartsfield Jackson Atlanta International Airport,Phoenix Sky Harbor International Airport,2549.0812339588433
Hartsfield Jackson Atlanta International Airport,Portland International Jetport Airport,1651.7463060918199
Hartsfield Jackson Atlanta International Airport,San Diego International Airport,3037.6832293226093
Hartsfield Jackson Atlanta International Airport,San Antonio International Airport,1404.6983915857147
Hartsfield Jackson Atlanta International Airport,Seattle Tacoma International Airport,3504.977057741039
Hartsfield Jackson Atlanta International Airport,San Francisco International Airport,3434.718035567292
Hartsfield Jackson Atlanta International Airport,St Louis Lambert International Airport,779.0051856208637
Hartsfield Jackson Atlanta International Airport,Tampa International Airport,654.9517565882103
General Edward Lawrence Logan International Airport,Hartsfield Jackson Atlanta International Airport,1521.5537657651757
Baltimore/Washington International Thurgood Marshall Airport,Hartsfield Jackson Atlanta International Airport,927.5307689689373
Charlotte Douglas International Airport,Hartsfield Jackson Atlanta International Airport,364.5670804697101
Dallas Love Field,Hartsfield Jackson Atlanta International Airport,1158.0263834002933
Ronald Reagan Washington National Airport,Hartsfield Jackson Atlanta International Airport,880.093332987636
Denver International Airport,Hartsfield Jackson Atlanta International Airport,1926.6178297784168
Detroit Metropolitan Wayne County Airport,Hartsfield Jackson Atlanta International Airport,958.1975913594938
Washington Dulles International Airport,Hartsfield Jackson Atlanta International Airport,859.0311610793252
George Bush Intercontinental Houston Airport,Hartsfield Jackson Atlanta International Airport,1107.5625747320169
John F Kennedy International Airport,Hartsfield Jackson Atlanta International Airport,1222.0934389187266
Los Angeles International Airport,Hartsfield Jackson Atlanta International Airport,3125.7765263601905
Los Angeles International Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,2467.2941748789763
La Guardia Airport,Hartsfield Jackson Atlanta International Airport,1224.8675556123217
Orlando International Airport,Hartsfield Jackson Atlanta International Airport,650.7363446314481
Chicago Midway International Airport,Hartsfield Jackson Atlanta International Airport,951.9605263942913
Miami International Airport,Hartsfield Jackson Atlanta International Airport,959.0645602676874
Minneapolis-St Paul International/Wold-Chamberlain Airport,Hartsfield Jackson Atlanta International Airport,1459.7181270186945
Minneapolis-St Paul International/Wold-Chamberlain Airport,Los Angeles International Airport,2467.2941748789763
